0,1,2
-1.2821002918348408,1.0,0.77
-1.316410441772063,1.0,0.78
-1.1266448677661665,1.0,0.8200000000000001
-0.6625712821260046,1.0,0.86
-0.46045198465816894,1.0,0.88
-0.38375195268218165,1.0,0.89
-0.2610957649317281,1.0,0.93
-1.0986594421961118,1.0,0.01
-1.0986594421961118,1.0,0.01
-0.9430209902630827,1.0,0.03
-0.33457063554147537,1.0,0.11
-0.33457063554147537,1.0,0.11
-0.26630761938786124,1.0,0.16
-0.26630761938786124,1.0,0.16
-0.3536112620366673,1.0,0.25
-0.3198821504250702,1.0,0.28
-0.24767880420115618,1.0,0.33
-0.24767880420115618,1.0,0.33
-0.2374873912624584,1.0,0.34
0.23793716345869262,1.0,0.58
0.031861361505391345,1.0,0.65
0.8296239467598371,1.0,0.76
0.8778587288550381,1.0,0.78
0.373778899165248,1.0,0.85
0.373778899165248,1.0,0.85
0.07438359308267967,1.0,0.88
-0.07378014208528463,1.0,0.9
-1.1655804885116368,1.0,0.01
-0.07853544322509964,1.0,0.13
0.24822896465442212,1.0,0.15
0.24822896465442212,1.0,0.15
0.722720912052756,1.0,0.18
1.0999558001420584,1.0,0.22
0.9520490424225319,1.0,0.27
0.8622443528596451,1.0,0.28
-0.7604817253159061,1.0,0.5
-1.2458719357510324,1.0,0.5700000000000001
-1.2458719357510324,1.0,0.5700000000000001
-1.2456368201987364,1.0,0.58
-0.9514132569897817,1.0,0.64
-0.3947103221357159,1.0,0.71
-0.04548975275123594,1.0,0.76
0.21217289231624423,1.0,0.8200000000000001
0.21217289231624423,1.0,0.8200000000000001
0.35159502927166586,1.0,0.88
0.35159502927166586,1.0,0.88
0.5005489321212472,1.0,0.96
0.06039392744844979,1.0,0.06
-1.306432658107627,1.0,0.17
-1.630592755806749,1.0,0.2
-1.7112449325914445,1.0,0.21
-1.7751749614480488,1.0,0.22
-1.2396422416680861,1.0,0.34
-0.6480901626165263,1.0,0.38
-0.6480901626165263,1.0,0.38
-0.3471649015976998,1.0,0.4
-0.21117664048996015,1.0,0.41000000000000003
0.20251683117387934,1.0,0.47000000000000003
0.1839971284899848,1.0,0.49
-0.021182601802647357,1.0,0.5700000000000001
0.11233706614014066,1.0,0.64
0.14935978900954866,1.0,0.66
0.11933011656643691,1.0,0.74
0.14805390598673102,1.0,0.79
0.17425871205971463,1.0,0.8
0.487580789342633,1.0,0.87
0.6318994497252618,1.0,0.9
0.010090438964978243,1.0,0.03
-0.012272903797139495,1.0,0.04
-0.04961679998906465,1.0,0.06
-0.047765153177819486,1.0,0.1
0.29597464825834074,1.0,0.17
0.29597464825834074,1.0,0.17
0.3155013746735703,1.0,0.27
0.15298437947994553,1.0,0.29
-0.14364140330906164,1.0,0.32
-0.6854915151940638,1.0,0.37
-0.9610766955602493,1.0,0.51
-0.20790250722922002,1.0,0.61
0.13203797155443908,1.0,0.67
0.2982582971965594,1.0,0.71
0.37257659159666373,1.0,0.73
0.64320136829855,1.0,0.8
0.6859100854794553,1.0,0.81
0.9996575420787448,1.0,0.9
1.0517331086579211,1.0,0.98
1.0497381074777468,1.0,1.0
1.0064080703292937,1.0,0.0
0.5784859170270662,1.0,0.04
1.7777948525309173,1.0,0.35000000000000003
1.757980992335842,1.0,0.36
1.701716242993548,1.0,0.37
1.701716242993548,1.0,0.37
0.6058447164643682,1.0,0.47000000000000003
0.5447882574997465,1.0,0.48
0.49651703315346996,1.0,0.49
0.45938076024229635,1.0,0.5
0.360986507474672,1.0,0.5700000000000001
0.360986507474672,1.0,0.5700000000000001
0.30864333871057525,1.0,0.61
-0.0006114103627176573,1.0,0.68
-0.5400350479214159,1.0,0.76
-0.563944894437479,1.0,0.77
-0.5340602888989454,1.0,0.8
-0.44211915942078184,1.0,0.8200000000000001
-0.08915540497608829,1.0,0.92
-0.14198149809328517,1.0,0.9400000000000001
-1.5335047408684992,1.0,0.03
-0.27882586388475095,1.0,0.16
0.31429273417903336,1.0,0.21
0.4692251507930468,1.0,0.24
0.4671768038367187,1.0,0.27
0.4671768038367187,1.0,0.27
0.4139368807636989,1.0,0.29
0.4139368807636989,1.0,0.29
0.4139368807636989,1.0,0.29
0.301396889183018,1.0,0.33
0.30191483701291805,1.0,0.39
0.28295727851513763,1.0,0.51
0.06253301157470223,1.0,0.56
-0.05603654223187534,1.0,0.58
-0.237837388343113,1.0,0.61
-0.3687862360309044,1.0,0.64
-0.38975139521978724,1.0,0.67
-0.08354339085861011,1.0,0.74
-0.13989243881938312,1.0,0.81
-0.293938880677785,1.0,1.0
1.129916308593734,1.0,0.09
0.7411166426656807,1.0,0.15
0.4059658423925798,1.0,0.18
0.056533395788678484,1.0,0.28
0.0848973574156411,1.0,0.29
0.0927023139186987,1.0,0.36
-0.14636899409522933,1.0,0.42
-0.11038567295940897,1.0,0.47000000000000003
0.07489163998891678,1.0,0.53
0.07489163998891678,1.0,0.53
-0.2531239467338858,1.0,0.58
-0.528783078873974,1.0,0.6
-1.1548274230614153,1.0,0.65
-1.210155575517375,1.0,0.66
-1.0884555980614568,1.0,0.7000000000000001
-0.9822904491057127,1.0,0.71
-0.13466331330193265,1.0,0.77
0.28071657465531896,1.0,0.81
0.39577785276596095,1.0,0.8300000000000001
0.11601813360645145,1.0,0.92
0.37185507115643623,1.0,0.04
0.19957802610057074,1.0,0.07
0.01560236576230807,1.0,0.1
-0.2573378718844434,1.0,0.15
-0.3521701198488405,1.0,0.18
-0.36221343089525904,1.0,0.19
-0.30539106957731427,1.0,0.22
0.07327578648768539,1.0,0.27
0.3638771438672547,1.0,0.3
0.651348460099052,1.0,0.35000000000000003
0.6673679472857202,1.0,0.37
0.6673679472857202,1.0,0.37
0.6194305330977532,1.0,0.4
0.4115606872679326,1.0,0.51
0.12936754743608786,1.0,0.56
-0.9849451076075056,1.0,0.71
-0.8436056299957728,1.0,0.74
-0.7279117201334231,1.0,0.77
-0.8457573109323289,1.0,0.88
-0.8457573109323289,1.0,0.88
0.4383740890730707,1.0,0.05
1.7668884868909414,1.0,0.27
1.7668884868909414,1.0,0.27
1.7792625584170572,1.0,0.28
1.7486454031578802,1.0,0.33
1.3471603240339838,1.0,0.45
1.1758618000376513,1.0,0.48
-0.23025537257208867,1.0,0.65
-0.24886341507316462,1.0,0.68
-0.06831177594694107,1.0,0.72
0.1076404333901704,1.0,0.77
-0.05972542064390701,1.0,0.81
-0.3782781499621962,1.0,0.85
-0.47995515156814483,1.0,0.87
-0.47995515156814483,1.0,0.87
-0.08841888945632045,1.0,0.9400000000000001
0.2992771844496883,1.0,0.97
0.42358960040785404,1.0,0.98
0.42358960040785404,1.0,0.98
0.5394218710312212,1.0,0.99
-0.24086799271925446,1.0,0.02
0.1128598816347618,1.0,0.05
0.47498541218769097,1.0,0.08
0.8891405425920331,1.0,0.2
0.7886746782168064,1.0,0.24
0.6655895069026581,1.0,0.28
-0.26559487844541885,1.0,0.43
-0.44293529529429265,1.0,0.46
-0.6494304001070405,1.0,0.64
-0.6470395209068075,1.0,0.65
-0.6507492058819808,1.0,0.67
-0.6644185990084324,1.0,0.71
-0.556265253900994,1.0,0.75
0.001898045520458913,1.0,0.8
0.33652047825811315,1.0,0.8200000000000001
0.5045553075100276,1.0,0.8300000000000001
0.7957061288762868,1.0,0.85
-0.05533488676622003,1.0,0.9500000000000001
-0.2986060540391807,1.0,0.96
-0.7683701101548234,1.0,0.98
0.023218204246941324,1.0,0.05
0.023218204246941324,1.0,0.05
0.025486989031602646,1.0,0.09
0.01718833259550319,1.0,0.17
-0.14537997787405765,1.0,0.22
-1.119595172266774,1.0,0.42
-1.0788378964804635,1.0,0.45
-0.9684328674041786,1.0,0.51
-0.7022211620748492,1.0,0.56
-0.5226012360610686,1.0,0.58
-0.2017798051480955,1.0,0.61
-0.2017798051480955,1.0,0.61
-0.09309533783369824,1.0,0.62
0.010496722296715751,1.0,0.63
0.36076467194330014,1.0,0.76
0.36172241831724294,1.0,0.8
0.41616760298722844,1.0,0.8300000000000001
0.5563839863703914,1.0,0.88
